,solID,perfQ,#changes,pas,reliability,usecase,brf_clone,brf_moc,brf_mcnn,brf_moncnn,maxeval,probpas,clone,mcnn,action1,action2,action3,action4,target1,target2,target3,target4,moc,moncnn
138,5574,0.2643468316931721,7.13,10.0,0.9295255898152772,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.95,2.0,0.0,clone,moncnn,clone,moc,EnterpriseClient,getMeanTimeToDelivery,EnterpriseServer,enterOrderID,1.0,1.0
131,5537,0.2643468316931721,7.13,10.0,0.9295255898152772,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.95,2.0,0.0,clone,moncnn,clone,moc,EnterpriseClient,getMeanTimeToDelivery,EnterpriseServer,enterOrderID,1.0,1.0
139,5582,0.2643468316931721,7.13,10.0,0.9295255898152772,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.95,2.0,0.0,clone,moncnn,clone,moc,EnterpriseClient,getMeanTimeToDelivery,EnterpriseServer,enterOrderID,1.0,1.0
136,5567,0.2643468316931721,7.13,10.0,0.9295255898152772,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.95,2.0,0.0,clone,moncnn,clone,moc,EnterpriseClient,getMeanTimeToDelivery,EnterpriseServer,enterOrderID,1.0,1.0
141,5592,0.2643468316931721,7.13,10.0,0.9295255898152772,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.95,2.0,0.0,clone,moncnn,clone,moc,EnterpriseClient,getMeanTimeToDelivery,EnterpriseServer,enterOrderID,1.0,1.0
140,5586,0.2643468316931721,7.13,10.0,0.9295255898152772,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.95,2.0,0.0,clone,moncnn,clone,moc,EnterpriseClient,getMeanTimeToDelivery,EnterpriseServer,enterOrderID,1.0,1.0
142,5593,0.2643468316931721,7.13,10.0,0.9295255898152772,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.95,2.0,0.0,clone,moncnn,clone,moc,EnterpriseClient,getMeanTimeToDelivery,EnterpriseServer,enterOrderID,1.0,1.0
760,2916,0.2644657020631379,4.92,9.0,0.763086383988203,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.95,3.0,1.0,clone,mcnn,clone,clone,EnterpriseServer,New-Component_uwstuxivuz,LightDisplay,EnterpriseClient,0.0,0.0
299,736,0.2644657020631379,4.92,13.0,0.763086383988203,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.55,4.0,0.0,clone,clone,clone,clone,EnterpriseServer,EnterpriseClient,StoreServer_wnwirivjzf,Printer,0.0,0.0
292,507,0.2644657020631379,4.92,13.0,0.763086383988203,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.55,4.0,0.0,clone,clone,clone,clone,EnterpriseServer,EnterpriseClient,StoreServer_wnwirivjzf,Printer,0.0,0.0
626,2190,0.2654947792334744,4.92,16.0,0.763086383988203,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.55,4.0,0.0,clone,clone,clone,clone,EnterpriseServer,BarCodeScanner,LightDisplay,LightDisplay_bwhfhanusr,0.0,0.0
225,2429,0.2654973627948852,7.380000000000001,0.0,0.7340207995982382,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.00,2.0,1.0,clone,mcnn,moncnn,clone,EnterpriseServer,CashDeskGUI,queryOrderById,CashBox,0.0,1.0
236,2570,0.2654973627948852,7.380000000000001,0.0,0.7340207995982382,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.00,2.0,1.0,clone,mcnn,moncnn,clone,EnterpriseServer,CashDeskGUI,queryOrderById,CashBox,0.0,1.0
235,2566,0.2654973627948852,7.380000000000001,0.0,0.7340207995982382,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.00,2.0,1.0,clone,mcnn,moncnn,clone,EnterpriseServer,CashDeskGUI,queryOrderById,CashBox,0.0,1.0
234,2563,0.2654973627948852,7.380000000000001,0.0,0.7340207995982382,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.00,2.0,1.0,clone,mcnn,moncnn,clone,EnterpriseServer,CashDeskGUI,queryOrderById,CashBox,0.0,1.0
233,2559,0.2654973627948852,7.380000000000001,0.0,0.7340207995982382,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.00,2.0,1.0,clone,mcnn,moncnn,clone,EnterpriseServer,CashDeskGUI,queryOrderById,CashBox,0.0,1.0
232,2550,0.2654973627948852,7.380000000000001,0.0,0.7340207995982382,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.00,2.0,1.0,clone,mcnn,moncnn,clone,EnterpriseServer,CashDeskGUI,queryOrderById,CashBox,0.0,1.0
231,2542,0.2654973627948852,7.380000000000001,0.0,0.7340207995982382,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.00,2.0,1.0,clone,mcnn,moncnn,clone,EnterpriseServer,CashDeskGUI,queryOrderById,CashBox,0.0,1.0
781,3458,0.2654973627948852,7.380000000000001,13.0,0.7739362772507921,simplified-cocome-newrel,1.23,1.23,1.23,1.23,102,0.80,2.0,1.0,clone,mcnn,clone,moncnn,EnterpriseServer,PrinterController,CashBox,queryStockItem,0.0,1.0
237,2596,0.2654973627948852,7.380000000000001,0.0,0.7340207995982382,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.00,2.0,1.0,clone,mcnn,moncnn,clone,EnterpriseServer,CashDeskGUI,queryOrderById,CashBox,0.0,1.0
230,2538,0.2654973627948852,7.380000000000001,0.0,0.7340207995982382,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.00,2.0,1.0,clone,mcnn,moncnn,clone,EnterpriseServer,CashDeskGUI,queryOrderById,CashBox,0.0,1.0
238,2597,0.2654973627948852,7.380000000000001,0.0,0.7340207995982382,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.00,2.0,1.0,clone,mcnn,moncnn,clone,EnterpriseServer,CashDeskGUI,queryOrderById,CashBox,0.0,1.0
229,2535,0.2654973627948852,7.380000000000001,0.0,0.7340207995982382,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.00,2.0,1.0,clone,mcnn,moncnn,clone,EnterpriseServer,CashDeskGUI,queryOrderById,CashBox,0.0,1.0
239,2794,0.2654973627948852,7.380000000000001,0.0,0.7340207995982382,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.00,2.0,1.0,clone,mcnn,moncnn,clone,EnterpriseServer,CashDeskGUI,queryOrderById,CashBox,0.0,1.0
224,2407,0.2654973627948852,7.380000000000001,0.0,0.7340207995982382,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.00,2.0,1.0,clone,mcnn,moncnn,clone,EnterpriseServer,CashDeskGUI,queryOrderById,CashBox,0.0,1.0
228,2523,0.2654973627948852,7.380000000000001,0.0,0.7340207995982382,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.00,2.0,1.0,clone,mcnn,moncnn,clone,EnterpriseServer,CashDeskGUI,queryOrderById,CashBox,0.0,1.0
226,2438,0.2654973627948852,7.380000000000001,0.0,0.7340207995982382,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.00,2.0,1.0,clone,mcnn,moncnn,clone,EnterpriseServer,CashDeskGUI,queryOrderById,CashBox,0.0,1.0
251,2348,0.2659530151124193,7.79,9.0,0.7309286369426612,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.80,3.0,0.0,moc,clone,clone,clone,getTransactionContext,BarCodeScanner,StoreServer,EnterpriseServer,1.0,0.0
1093,6178,0.2673801707968087,7.380000000000001,13.0,0.5433424910818248,simplified-cocome-newrel,1.23,1.23,1.23,1.23,102,0.95,2.0,1.0,moncnn,mcnn,clone,clone,enterOrderID,AppStore,EnterpriseServer,CashBox,0.0,1.0
1091,6171,0.2673801707968087,7.380000000000001,13.0,0.5433424910818248,simplified-cocome-newrel,1.23,1.23,1.23,1.23,102,0.95,2.0,1.0,moncnn,mcnn,clone,clone,enterOrderID,AppStore,EnterpriseServer,CashBox,0.0,1.0
288,108,0.2674559130617656,6.56,17.0,0.8484412613320225,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.55,3.0,0.0,clone,clone,moc,clone,EnterpriseClient,Printer,queryStockItem,EnterpriseServer,1.0,0.0
291,150,0.2674559130617656,6.56,17.0,0.8484412613320225,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.55,3.0,0.0,clone,clone,moc,clone,EnterpriseClient,Printer,queryStockItem,EnterpriseServer,1.0,0.0
15,1512,0.2681393090127231,6.56,10.0,0.7645691177141166,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.95,3.0,0.0,clone,clone,clone,moc,CashBox,EnterpriseServer,LightDisplay,enterOrderID,1.0,0.0
11,151,0.2681393090127231,6.56,10.0,0.7645691177141166,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.95,3.0,0.0,clone,clone,clone,moc,CashBox,EnterpriseServer,LightDisplay,enterOrderID,1.0,0.0
14,946,0.2681393090127231,6.56,10.0,0.7645691177141166,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.95,3.0,0.0,clone,clone,clone,moc,CashBox,EnterpriseServer,LightDisplay,enterOrderID,1.0,0.0
12,154,0.2681393090127231,6.56,10.0,0.7645691177141166,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.95,3.0,0.0,clone,clone,clone,moc,CashBox,EnterpriseServer,LightDisplay,enterOrderID,1.0,0.0
622,848,0.2690811406715427,4.92,16.0,0.8356455781374189,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.95,2.0,0.0,moncnn,clone,clone,moncnn,enterOrderID,CashBox,LightDisplay,scanProduct,0.0,2.0
191,5901,0.2723977848987797,8.39,0.0,0.8343903991940714,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.00,2.0,1.0,clone,moncnn,mcnn,clone,CashBox,enterOrderID,PrinterController,StoreServer,0.0,1.0
179,5833,0.2723977848987797,8.39,0.0,0.8343903991940714,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.00,2.0,1.0,clone,moncnn,mcnn,clone,CashBox,enterOrderID,PrinterController,StoreServer,0.0,1.0
128,4783,0.2762145813511319,10.25,13.0,0.1454438946885241,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.95,1.0,1.0,mcnn,moncnn,clone,moc,CashDeskApplication,getMeanTimeToDelivery,EnterpriseServer,enterOrderID,1.0,1.0
689,2218,0.2767797500719051,7.159999999999999,16.0,0.5265284253691367,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.80,2.0,1.0,clone,mcnn,clone,moncnn,LightDisplay,CashBoxController,EnterpriseClient,rollInReceivedOrder,0.0,1.0
856,445,0.2797229482740948,6.15,13.0,0.763086383988203,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.55,4.0,0.0,clone,clone,clone,clone,EnterpriseClient_wfudlyoexl,EnterpriseClient,StoreServer,EnterpriseServer,0.0,0.0
187,5888,0.2823044584870066,7.13,0.0,0.7634510885925472,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.00,2.0,0.0,clone,moncnn,moc,clone,EnterpriseClient,startSale,printRunningTotal,StoreServer,1.0,1.0
182,5862,0.2823044584870066,7.13,0.0,0.7634510885925472,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.00,2.0,0.0,clone,moncnn,moc,clone,EnterpriseClient,startSale,printRunningTotal,StoreServer,1.0,1.0
183,5873,0.2823044584870066,7.13,0.0,0.7634510885925472,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.00,2.0,0.0,clone,moncnn,moc,clone,EnterpriseClient,startSale,printRunningTotal,StoreServer,1.0,1.0
184,5876,0.2823044584870066,7.13,0.0,0.7634510885925472,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.00,2.0,0.0,clone,moncnn,moc,clone,EnterpriseClient,startSale,printRunningTotal,StoreServer,1.0,1.0
189,5896,0.2823044584870066,7.13,0.0,0.7634510885925472,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.00,2.0,0.0,clone,moncnn,moc,clone,EnterpriseClient,startSale,printRunningTotal,StoreServer,1.0,1.0
181,5858,0.2823044584870066,7.13,0.0,0.7634510885925472,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.00,2.0,0.0,clone,moncnn,moc,clone,EnterpriseClient,startSale,printRunningTotal,StoreServer,1.0,1.0
178,5825,0.2823044584870066,7.13,0.0,0.7634510885925472,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.00,2.0,0.0,clone,moncnn,moc,clone,EnterpriseClient,startSale,printRunningTotal,StoreServer,1.0,1.0
176,5469,0.2823044584870066,7.13,0.0,0.7634510885925472,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.00,2.0,0.0,clone,moncnn,moc,clone,EnterpriseClient,startSale,printRunningTotal,StoreServer,1.0,1.0
180,5844,0.2823044584870066,7.13,0.0,0.7634510885925472,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.00,2.0,0.0,clone,moncnn,moc,clone,EnterpriseClient,startSale,printRunningTotal,StoreServer,1.0,1.0
522,425,0.2825019563068532,6.56,8.0,0.0958952634850247,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.95,3.0,0.0,clone,moc,clone,clone,Printer,rollInReceivedOrder,EnterpriseClient,EnterpriseServer,1.0,0.0
962,4911,0.2829243993523798,4.92,0.0,0.5264265545308708,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.00,1.0,0.0,moc,moncnn,moncnn,clone,startSale,getProductWithStockItem,rollInReceivedOrder,Printer,1.0,2.0
967,4950,0.2829243993523798,4.92,0.0,0.5264265545308708,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.00,1.0,0.0,moc,moncnn,moncnn,clone,startSale,getProductWithStockItem,rollInReceivedOrder,Printer,1.0,2.0
968,4955,0.2829243993523798,4.92,0.0,0.5264265545308708,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.00,1.0,0.0,moc,moncnn,moncnn,clone,startSale,getProductWithStockItem,rollInReceivedOrder,Printer,1.0,2.0
972,4968,0.2829243993523798,4.92,0.0,0.5264265545308708,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.00,1.0,0.0,moc,moncnn,moncnn,clone,startSale,getProductWithStockItem,rollInReceivedOrder,Printer,1.0,2.0
973,4972,0.2829243993523798,4.92,0.0,0.5264265545308708,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.00,1.0,0.0,moc,moncnn,moncnn,clone,startSale,getProductWithStockItem,rollInReceivedOrder,Printer,1.0,2.0
960,4178,0.2829243993523798,4.92,0.0,0.5264265545308708,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.00,1.0,0.0,moc,moncnn,moncnn,clone,startSale,getProductWithStockItem,rollInReceivedOrder,Printer,1.0,2.0
79,5286,0.2839990942989487,7.38,13.0,0.7632456196358034,simplified-cocome-newrel,1.23,1.23,1.23,1.23,72,0.80,3.0,0.0,clone,moncnn,clone,clone,EnterpriseClient,saleStartedEvent,EnterpriseServer,StoreServer,0.0,1.0
439,2515,0.2839990942989487,7.38,13.0,0.7632456196358034,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.55,3.0,0.0,clone,clone,moncnn,clone,EnterpriseServer,EnterpriseClient,saleStartedEvent,StoreServer,0.0,1.0
436,2502,0.2839990942989487,7.38,13.0,0.7632456196358034,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.55,3.0,0.0,clone,clone,moncnn,clone,EnterpriseServer,EnterpriseClient,saleStartedEvent,StoreServer,0.0,1.0
833,5239,0.2864251261658423,7.129999999999999,13.0,0.8353498084344548,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.55,2.0,0.0,clone,moc,moncnn,clone,EnterpriseServer,startSale,enterOrderID,BarCodeScanner,1.0,1.0
372,5540,0.2885534650806644,8.610000000000001,0.0,0.7448073999687137,simplified-cocome-newrel,1.23,1.23,1.23,1.23,102,0.00,2.0,1.0,clone,mcnn,clone,moncnn,EnterpriseServer,ScannerController,EnterpriseClient,queryOrderById,0.0,1.0
722,622,0.2885582758387278,6.15,9.0,0.8207117855586359,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.95,3.0,0.0,clone,moncnn,clone,clone,EnterpriseClient,getEnterpriseByID,EnterpriseServer,CashBox,0.0,1.0
720,532,0.2885582758387278,6.15,9.0,0.8207117855586359,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.95,3.0,0.0,clone,moncnn,clone,clone,EnterpriseClient,getEnterpriseByID,EnterpriseServer,CashBox,0.0,1.0
721,590,0.2885582758387278,6.15,9.0,0.8207117855586359,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.95,3.0,0.0,clone,moncnn,clone,clone,EnterpriseClient,getEnterpriseByID,EnterpriseServer,CashBox,0.0,1.0
725,878,0.2885582758387278,6.15,9.0,0.8207117855586359,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.95,3.0,0.0,clone,moncnn,clone,clone,EnterpriseClient,getEnterpriseByID,EnterpriseServer,CashBox,0.0,1.0
724,710,0.2885582758387278,6.15,9.0,0.8207117855586359,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.95,3.0,0.0,clone,moncnn,clone,clone,EnterpriseClient,getEnterpriseByID,EnterpriseServer,CashBox,0.0,1.0
726,879,0.2885582758387278,6.15,9.0,0.8207117855586359,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.95,3.0,0.0,clone,moncnn,clone,clone,EnterpriseClient,getEnterpriseByID,EnterpriseServer,CashBox,0.0,1.0
723,626,0.2885582758387278,6.15,9.0,0.8207117855586359,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.95,3.0,0.0,clone,moncnn,clone,clone,EnterpriseClient,getEnterpriseByID,EnterpriseServer,CashBox,0.0,1.0
733,905,0.2885582758387278,6.15,9.0,0.8207117855586359,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.95,3.0,0.0,clone,moncnn,clone,clone,EnterpriseClient,getEnterpriseByID,EnterpriseServer,CashBox,0.0,1.0
727,883,0.2885582758387278,6.15,9.0,0.8207117855586359,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.95,3.0,0.0,clone,moncnn,clone,clone,EnterpriseClient,getEnterpriseByID,EnterpriseServer,CashBox,0.0,1.0
731,893,0.2885582758387278,6.15,9.0,0.8207117855586359,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.95,3.0,0.0,clone,moncnn,clone,clone,EnterpriseClient,getEnterpriseByID,EnterpriseServer,CashBox,0.0,1.0
730,889,0.2885582758387278,6.15,9.0,0.8207117855586359,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.95,3.0,0.0,clone,moncnn,clone,clone,EnterpriseClient,getEnterpriseByID,EnterpriseServer,CashBox,0.0,1.0
729,885,0.2885582758387278,6.15,9.0,0.8207117855586359,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.95,3.0,0.0,clone,moncnn,clone,clone,EnterpriseClient,getEnterpriseByID,EnterpriseServer,CashBox,0.0,1.0
728,884,0.2885582758387278,6.15,9.0,0.8207117855586359,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.95,3.0,0.0,clone,moncnn,clone,clone,EnterpriseClient,getEnterpriseByID,EnterpriseServer,CashBox,0.0,1.0
734,1120,0.2885582758387278,6.15,9.0,0.8207117855586359,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.95,3.0,0.0,clone,moncnn,clone,clone,EnterpriseClient,getEnterpriseByID,EnterpriseServer,CashBox,0.0,1.0
156,4613,0.2922338222769807,6.47,0.0,0.8467510916664229,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.00,1.0,0.0,moc,moncnn,clone,moncnn,startSale,getEnterpriseByID,EnterpriseClient,getMeanTimeToDelivery,1.0,2.0
158,4644,0.2922338222769807,6.47,0.0,0.8467510916664229,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.00,1.0,0.0,moc,moncnn,clone,moncnn,startSale,getEnterpriseByID,EnterpriseClient,getMeanTimeToDelivery,1.0,2.0
149,4505,0.2922338222769807,6.47,0.0,0.8467510916664229,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.00,1.0,0.0,moc,moncnn,clone,moncnn,startSale,getEnterpriseByID,EnterpriseClient,getMeanTimeToDelivery,1.0,2.0
148,4501,0.2922338222769807,6.47,0.0,0.8467510916664229,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.00,1.0,0.0,moc,moncnn,clone,moncnn,startSale,getEnterpriseByID,EnterpriseClient,getMeanTimeToDelivery,1.0,2.0
147,4481,0.2922338222769807,6.47,0.0,0.8467510916664229,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.00,1.0,0.0,moc,moncnn,clone,moncnn,startSale,getEnterpriseByID,EnterpriseClient,getMeanTimeToDelivery,1.0,2.0
152,4537,0.2922338222769807,6.47,0.0,0.8467510916664229,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.00,1.0,0.0,moc,moncnn,clone,moncnn,startSale,getEnterpriseByID,EnterpriseClient,getMeanTimeToDelivery,1.0,2.0
121,593,0.2981844490209758,9.84,10.0,0.8350995090039544,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.95,2.0,1.0,moncnn,mcnn,clone,clone,enterOrderID,ScannerController,CashBox,EnterpriseServer,0.0,1.0
1046,361,0.2983445725961567,7.82,13.0,0.763086383988203,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.55,3.0,1.0,clone,clone,clone,mcnn,CashBox,Printer,EnterpriseServer,GUIStore,0.0,0.0
1041,115,0.2983445725961567,7.82,13.0,0.763086383988203,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.55,3.0,1.0,clone,clone,clone,mcnn,CashBox,Printer,EnterpriseServer,GUIStore,0.0,0.0
1047,368,0.2983445725961567,7.82,13.0,0.763086383988203,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.55,3.0,1.0,clone,clone,clone,mcnn,CashBox,Printer,EnterpriseServer,GUIStore,0.0,0.0
1050,1407,0.2983445725961567,7.82,13.0,0.763086383988203,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.55,3.0,1.0,clone,clone,clone,mcnn,CashBox,Printer,EnterpriseServer,GUIStore,0.0,0.0
1049,448,0.2983445725961567,7.82,13.0,0.763086383988203,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.55,3.0,1.0,clone,clone,clone,mcnn,CashBox,Printer,EnterpriseServer,GUIStore,0.0,0.0
1042,134,0.2983445725961567,7.82,13.0,0.763086383988203,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.55,3.0,1.0,clone,clone,clone,mcnn,CashBox,Printer,EnterpriseServer,GUIStore,0.0,0.0
1055,1630,0.2983445725961567,7.82,13.0,0.763086383988203,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.55,3.0,1.0,clone,clone,clone,mcnn,CashBox,Printer,EnterpriseServer,GUIStore,0.0,0.0
515,254,0.306105197418948,5.9,16.0,0.8355295751903324,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.95,2.0,0.0,moc,clone,moncnn,clone,scanProduct,Printer,enterOrderID,EnterpriseClient,1.0,1.0
514,219,0.306105197418948,5.9,16.0,0.8355295751903324,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.95,2.0,0.0,moc,clone,moncnn,clone,scanProduct,Printer,enterOrderID,EnterpriseClient,1.0,1.0
513,214,0.306105197418948,5.9,16.0,0.8355295751903324,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.95,2.0,0.0,moc,clone,moncnn,clone,scanProduct,Printer,enterOrderID,EnterpriseClient,1.0,1.0
766,3560,0.3061055561818365,3.69,16.0,0.7630104165956523,simplified-cocome-newrel,1.23,1.23,1.23,1.23,82,0.95,2.0,1.0,moc,mcnn,clone,clone,scanProduct,New-Component_uwstuxivuz,LightDisplay,EnterpriseClient,1.0,0.0
519,332,0.3061874417545564,5.9,16.0,0.8353592856612794,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.95,2.0,0.0,moc,clone,moncnn,clone,saleStartedEvent,Printer,enterOrderID,EnterpriseClient,1.0,1.0
518,327,0.3061874417545564,5.9,16.0,0.8353592856612794,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.95,2.0,0.0,moc,clone,moncnn,clone,saleStartedEvent,Printer,enterOrderID,EnterpriseClient,1.0,1.0
525,471,0.3061874417545564,5.9,16.0,0.8353592856612794,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.95,2.0,0.0,moc,clone,moncnn,clone,saleStartedEvent,Printer,enterOrderID,EnterpriseClient,1.0,1.0
527,1146,0.3061874417545564,5.9,16.0,0.8353592856612794,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.95,2.0,0.0,moc,clone,moncnn,clone,saleStartedEvent,Printer,enterOrderID,EnterpriseClient,1.0,1.0
512,207,0.3061874417545564,5.9,16.0,0.8353592856612794,simplified-cocome-newrel,1.23,1.64,1.45,1.80,72,0.95,2.0,0.0,moc,clone,moncnn,clone,saleStartedEvent,Printer,enterOrderID,EnterpriseClient,1.0,1.0
1149,135,0.3074861830646082,4.92,16.0,0.7626036324265925,simplified-cocome-newrel,1.23,1.23,1.23,1.23,102,0.55,3.0,0.0,clone,clone,clone,moc,CashBox,LightDisplay,EnterpriseClient,scanProduct,1.0,0.0
1143,70,0.3074861830646082,4.92,16.0,0.7626036324265925,simplified-cocome-newrel,1.23,1.23,1.23,1.23,102,0.55,3.0,0.0,clone,clone,clone,moc,CashBox,LightDisplay,EnterpriseClient,scanProduct,1.0,0.0
153,4556,0.3084477574200682,5.9,0.0,0.820878462389902,simplified-cocome-newrel,1.23,1.64,1.45,1.80,82,0.00,2.0,0.0,moc,moncnn,clone,clone,startSale,getEnterpriseByID,EnterpriseClient,BarCodeScanner,1.0,1.0
398,1581,0.3116362676298728,7.29,13.0,0.758586560079559,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.80,2.0,0.0,clone,clone,moncnn,moncnn,EnterpriseClient,EnterpriseServer,scanProduct,printRunningTotal,0.0,2.0
389,1486,0.3116362676298728,7.29,13.0,0.758586560079559,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.80,2.0,0.0,clone,clone,moncnn,moncnn,EnterpriseClient,EnterpriseServer,scanProduct,printRunningTotal,0.0,2.0
386,1470,0.3116362676298728,7.29,13.0,0.758586560079559,simplified-cocome-newrel,1.23,1.64,1.45,1.80,102,0.80,2.0,0.0,clone,clone,moncnn,moncnn,EnterpriseClient,EnterpriseServer,scanProduct,printRunningTotal,0.0,2.0
